unique_student_id,schlyear,exgrade,exam_name
1700,2015,85,English exam
1700,2015,50,Math exam
1700,2016,58,Math exam
1701,2015,81,English exam
2033,2015,85,English exam
3356,2015,58,Math exam
3356,2016,97,English exam
3356,2016,95,English exam
3356,2016,73,Math exam
825,2016,81,English exam
1952,2015,45,Math exam
1952,2016,88,English exam
1359,2013,93,Math exam
1359,2015,94,English exam
2487,2016,85,English exam
2487,2016,58,English exam
15,2016,86,English exam
2162,2017,87,English exam
770,2016,80,English exam
2088,2015,72,English exam
3288,2016,82,English exam
938,2015,92,English exam
773,2014,81,English exam
773,2014,43,Math exam
2533,2015,67,English exam
2533,2016,83,English exam
3563,2013,49,Math exam
3563,2014,76,English exam
3563,2014,71,Math exam
3563,2014,51,Math exam
2697,2014,92,Math exam
2697,2015,94,English exam
2637,2015,88,English exam
2637,2015,91,English exam
2637,2015,79,Math exam
2401,2015,81,English exam
2401,2015,62,English exam
1772,2015,72,English exam
1772,2015,70,Math exam
1241,2015,74,English exam
1241,2015,72,English exam
1241,2015,55,Math exam
1241,2015,70,Math exam
1241,2016,80,English exam
1241,2016,65,English exam
1914,2014,89,English exam
1914,2016,39,Math exam
3588,2016,86,English exam
2852,2016,69,English exam
2852,2017,84,English exam
1310,2016,81,English exam
2631,2015,99,English exam
2631,2015,54,Math exam
2631,2015,57,Math exam
2631,2016,66,Math exam
3225,2016,60,English exam
3225,2016,38,English exam
2699,2016,91,English exam
2273,2015,80,English exam
131,2015,86,Math exam
131,2016,96,English exam
302,2015,83,Math exam
302,2016,92,English exam
3385,2015,65,English exam
495,2015,92,English exam
495,2015,58,Math exam
495,2016,70,Math exam
65,2016,83,English exam
2671,2015,93,English exam
2671,2015,67,Math exam
2671,2015,56,Math exam
3616,2016,83,English exam
1434,2014,96,English exam
1434,2014,86,English exam
2922,2015,91,English exam
3464,2016,80,English exam
3464,2016,61,English exam
2256,2016,81,English exam
3185,2015,85,English exam
148,2014,79,English exam
148,2015,90,English exam
861,2015,67,Math exam
861,2016,88,English exam
3565,2016,87,English exam
1800,2014,80,Math exam
1800,2014,72,Math exam
1800,2015,88,English exam
1800,2015,87,Math exam
1802,2015,90,English exam
2873,2015,79,English exam
2987,2014,59,Math exam
2987,2015,91,English exam
2214,2016,80,English exam
1787,2015,86,Math exam
1787,2016,94,English exam
701,2015,90,English exam
643,2016,88,English exam
643,2016,69,English exam
306,2016,80,English exam
435,2016,85,English exam
906,2015,97,English exam
906,2015,64,Math exam
906,2015,59,Math exam
906,2016,48,Math exam
497,2015,86,English exam
497,2016,89,English exam
3446,2015,80,English exam
1217,2016,90,English exam
3373,2016,94,English exam
3970,2016,74,English exam
1442,2015,85,English exam
1442,2015,58,Math exam
1439,2015,82,English exam
1428,2015,83,English exam
2942,2016,89,English exam
1740,2015,92,English exam
1740,2015,44,Math exam
1740,2016,49,Math exam
3986,2014,78,English exam
3986,2015,86,English exam
3102,2015,80,Math exam
3102,2016,95,English exam
1511,2015,89,English exam
1511,2015,74,English exam
928,2015,93,English exam
928,2015,89,Math exam
2265,2016,74,English exam
3569,2015,83,English exam
2266,2016,76,English exam
2272,2016,87,English exam
3838,2016,80,English exam
212,2014,61,Math exam
212,2015,80,English exam
212,2015,71,Math exam
212,2015,66,Math exam
3077,2016,91,English exam
3077,2016,48,English exam
2566,2015,87,English exam
702,2016,92,English exam
3670,2016,81,English exam
1445,2016,82,English exam
3629,2015,85,English exam
3629,2015,55,English exam
30,2015,75,Math exam
30,2016,92,English exam
1344,2016,87,English exam
1537,2016,83,English exam
2579,2016,92,English exam
454,2015,71,Math exam
454,2016,76,English exam
454,2017,89,English exam
3047,2016,83,English exam
3408,2015,72,English exam
3408,2016,87,English exam
2729,2015,82,English exam
2864,2015,81,English exam
1388,2016,81,English exam
1533,2016,86,English exam
2498,2015,72,English exam
2498,2016,86,English exam
2498,2016,71,English exam
353,2013,68,English exam
353,2013,40,English exam
353,2014,60,English exam
353,2014,65,English exam
353,2015,78,English exam
353,2015,74,English exam
353,2016,66,English exam
819,2014,73,English exam
819,2015,79,English exam
705,2015,92,English exam
952,2016,79,English exam
250,2015,82,English exam
2111,2016,85,English exam
2111,2016,79,English exam
2952,2015,86,English exam
3735,2013,90,English exam
3735,2013,85,English exam
3735,2013,94,Math exam
2448,2016,83,English exam
3374,2015,83,English exam
3859,2015,83,English exam
3859,2016,88,English exam
1338,2016,85,English exam
1215,2014,78,English exam
3968,2016,91,English exam
2869,2015,67,English exam
2869,2015,28,Math exam
2869,2016,86,English exam
1407,2016,74,English exam
1407,2016,67,English exam
1407,2016,61,English exam
3075,2015,79,English exam
3075,2015,62,English exam
2410,2015,81,English exam
2777,2015,85,English exam
1267,2015,85,English exam
1267,2015,55,Math exam
3214,2016,76,English exam
1397,2016,80,English exam
422,2015,88,English exam
3752,2015,89,English exam
105,2016,69,English exam
105,2016,96,English exam
411,2016,94,English exam
2283,2015,83,English exam
958,2015,87,English exam
958,2015,34,Math exam
958,2015,33,Math exam
958,2016,56,Math exam
3506,2015,90,English exam
3506,2015,60,Math exam
3506,2015,46,Math exam
3506,2016,59,Math exam
3067,2015,70,English exam
3727,2015,79,English exam
3727,2016,85,English exam
2053,2015,91,English exam
2053,2015,48,Math exam
2053,2016,61,Math exam
1255,2014,76,English exam
1255,2014,78,English exam
1255,2014,54,Math exam
1255,2015,54,Math exam
1255,2015,71,Math exam
1470,2014,69,English exam
1470,2015,80,English exam
2281,2015,89,Math exam
2281,2016,85,English exam
2581,2016,85,English exam
854,2016,89,English exam
793,2016,69,English exam
793,2016,71,English exam
1953,2015,82,English exam
1862,2014,87,English exam
1862,2014,89,English exam
1862,2014,72,Math exam
2760,2015,55,English exam
2760,2016,55,English exam
2760,2016,17,English exam
2760,2017,57,English exam
1258,2015,81,English exam
312,2015,83,English exam
1025,2015,86,English exam
2023,2016,72,English exam
2023,2017,40,English exam
2783,2016,87,English exam
754,2016,98,English exam
3929,2015,88,English exam
3929,2015,48,Math exam
1084,2015,79,English exam
1084,2015,56,English exam
1339,2015,90,English exam
1054,2015,91,Math exam
1054,2016,90,English exam
2935,2016,86,English exam
1091,2016,71,English exam
116,2015,90,English exam
1443,2016,89,English exam
1273,2015,94,Math exam
1273,2016,98,English exam
3481,2015,86,English exam
1869,2015,78,English exam
2753,2016,57,English exam
2753,2016,72,English exam
2541,2016,95,English exam
1182,2016,94,English exam
167,2016,83,English exam
456,2015,92,English exam
663,2015,80,English exam
2100,2015,19,Math exam
2100,2016,81,English exam
3381,2015,62,English exam
3381,2016,65,English exam
1189,2015,89,Math exam
1189,2016,88,English exam
3724,2016,92,English exam
3109,2015,87,English exam
121,2015,99,English exam
457,2015,96,English exam
2818,2015,90,English exam
2818,2015,69,Math exam
75,2015,67,Math exam
75,2016,89,English exam
2139,2015,86,English exam
1320,2016,76,English exam
1320,2017,87,English exam
966,2015,87,Math exam
966,2016,94,English exam
991,2015,69,Math exam
991,2016,89,English exam
3802,2016,94,English exam
2131,2015,82,English exam
2387,2016,85,English exam
1714,2016,87,English exam
782,2015,56,Math exam
782,2016,97,English exam
782,2016,53,Math exam
777,2016,83,English exam
268,2016,92,English exam
1417,2015,78,English exam
1398,2015,88,English exam
2392,2016,92,English exam
3463,2016,89,English exam
2439,2015,83,English exam
3340,2016,90,English exam
3090,2015,80,Math exam
3090,2016,95,English exam
3378,2015,83,English exam
699,2016,90,English exam
2316,2016,95,English exam
1796,2016,85,English exam
1796,2016,69,English exam
2359,2014,98,English exam
1185,2015,79,English exam
1901,2016,92,English exam
3182,2015,58,Math exam
3182,2015,58,Math exam
3182,2016,88,English exam
3182,2016,67,Math exam
3777,2016,69,English exam
3777,2017,79,English exam
315,2015,83,Math exam
315,2016,89,English exam
2986,2015,97,Math exam
2986,2016,94,English exam
239,2016,83,English exam
2014,2016,95,English exam
3780,2015,93,Math exam
3780,2015,96,Math exam
3780,2016,94,English exam
591,2016,57,English exam
591,2016,58,English exam
591,2017,74,English exam
1684,2016,86,English exam
3248,2016,82,English exam
3567,2016,91,English exam
1572,2016,96,English exam
1374,2016,76,English exam
1042,2015,89,English exam
1042,2015,63,Math exam
1042,2016,52,Math exam
1195,2014,69,English exam
1195,2015,74,English exam
1195,2015,70,English exam
1195,2016,83,English exam
2286,2015,87,English exam
561,2016,89,English exam
3900,2015,82,English exam
74,2016,69,English exam
74,2016,58,English exam
2620,2016,87,English exam
2136,2016,72,English exam
944,2016,86,English exam
2385,2016,79,English exam
1937,2015,78,English exam
1937,2015,68,English exam
214,2015,67,Math exam
214,2016,87,English exam
340,2014,72,English exam
340,2014,73,Math exam
340,2014,53,Math exam
340,2015,72,English exam
340,2015,81,English exam
2841,2015,93,English exam
1513,2013,76,English exam
1513,2013,77,English exam
1513,2013,71,English exam
1513,2014,87,Math exam
3025,2016,89,English exam
2028,2015,62,Math exam
2028,2015,51,Math exam
2028,2016,99,English exam
1096,2015,96,Math exam
1096,2016,98,English exam
3566,2016,92,English exam
2349,2015,85,English exam
2891,2016,76,English exam
417,2016,90,English exam
2706,2015,78,English exam
1569,2014,85,English exam
1569,2014,73,Math exam
1569,2015,97,English exam
1765,2015,89,English exam
2328,2015,92,English exam
2328,2015,76,Math exam
320,2014,79,English exam
297,2015,86,English exam
3858,2017,95,English exam
530,2015,88,English exam
487,2015,83,English exam
2391,2015,64,Math exam
2391,2016,79,English exam
3829,2016,79,English exam
3829,2016,66,English exam
333,2016,79,English exam
1894,2015,22,English exam
1894,2016,57,English exam
1894,2016,38,English exam
1894,2017,65,English exam
2745,2016,87,English exam
125,2015,77,Math exam
125,2016,90,English exam
199,2016,87,English exam
798,2016,57,English exam
798,2016,38,English exam
798,2016,61,English exam
798,2017,66,English exam
401,2015,78,English exam
401,2015,55,Math exam
570,2016,83,English exam
570,2016,74,English exam
3031,2015,65,English exam
3031,2015,62,English exam
3031,2015,52,Math exam
3031,2015,45,Math exam
472,2014,76,English exam
472,2015,19,Math exam
1547,2016,91,English exam
3491,2014,85,English exam
3491,2014,77,English exam
3491,2014,24,Math exam
3491,2015,42,Math exam
3820,2015,88,English exam
329,2016,89,English exam
681,2015,91,English exam
681,2015,77,Math exam
2549,2015,82,English exam
2465,2015,91,English exam
2816,2014,94,English exam
3193,2014,87,English exam
3193,2014,82,Math exam
956,2014,67,Math exam
956,2015,88,English exam
261,2015,74,English exam
1773,2016,90,English exam
371,2014,78,English exam
371,2015,83,English exam
371,2015,75,Math exam
266,2015,88,English exam
3546,2015,68,Math exam
3546,2016,99,English exam
311,2016,65,English exam
311,2016,61,English exam
311,2017,81,English exam
1294,2016,80,English exam
1294,2016,47,Math exam
2195,2014,87,English exam
679,2016,86,English exam
1275,2015,86,English exam
3082,2015,76,English exam
3082,2015,56,Math exam
3093,2016,88,English exam
2553,2014,76,English exam
2553,2015,34,Math exam
1115,2016,76,English exam
1694,2015,83,English exam
808,2015,91,Math exam
808,2016,86,English exam
1573,2015,70,Math exam
1573,2016,97,English exam
2568,2015,54,Math exam
2568,2016,82,English exam
1506,2015,89,English exam
2607,2015,94,English exam
2607,2015,56,Math exam
620,2016,91,English exam
1479,2016,82,English exam
703,2015,64,Math exam
703,2016,97,English exam
703,2016,58,Math exam
1108,2015,82,English exam
1108,2015,59,Math exam
1093,2016,74,English exam
1093,2016,66,English exam
3115,2016,90,English exam
1609,2015,56,Math exam
1609,2016,86,English exam
1609,2016,70,Math exam
3317,2016,89,English exam
1473,2015,87,English exam
1473,2015,74,Math exam
1348,2015,85,English exam
1271,2017,87,English exam
205,2015,88,English exam
205,2015,65,Math exam
2287,2016,74,English exam
2287,2017,79,English exam
1164,2016,88,English exam
1817,2015,83,English exam
1817,2015,43,English exam
1817,2016,69,English exam
3421,2015,74,English exam
3421,2016,80,English exam
3421,2016,74,English exam
3822,2015,60,Math exam
3822,2016,83,English exam
182,2016,65,English exam
1472,2016,74,English exam
1088,2016,90,English exam
1304,2016,89,English exam
1343,2015,81,English exam
1343,2015,34,Math exam
512,2016,86,English exam
623,2016,81,English exam
1518,2015,94,Math exam
1518,2016,90,English exam
3533,2015,99,English exam
3533,2015,79,Math exam
2434,2015,85,English exam
3762,2015,87,English exam
1889,2015,90,English exam
1889,2015,73,Math exam
611,2015,91,Math exam
611,2016,91,English exam
5,2015,86,English exam
5,2015,75,Math exam
962,2016,66,English exam
962,2017,87,English exam
157,2015,41,Math exam
157,2016,79,English exam
1402,2015,89,English exam
1402,2015,79,Math exam
3773,2014,60,English exam
3773,2014,21,English exam
3773,2015,85,English exam
1890,2014,77,Math exam
1890,2016,90,English exam
1014,2015,81,English exam
1014,2015,93,English exam
3127,2016,85,English exam
3127,2016,74,English exam
2547,2016,86,English exam
1329,2014,68,English exam
1329,2015,86,English exam
1329,2015,76,English exam
3663,2016,80,English exam
566,2015,88,English exam
344,2015,86,English exam
1931,2015,93,English exam
241,2016,95,English exam
2923,2015,70,English exam
2923,2016,87,English exam
2457,2016,91,English exam
2116,2015,85,Math exam
2116,2016,96,English exam
2354,2015,89,Math exam
2354,2016,96,English exam
2142,2015,79,Math exam
2142,2016,83,English exam
3613,2015,49,Math exam
3613,2016,88,English exam
3613,2016,57,Math exam
2633,2015,92,English exam
1330,2015,99,English exam
1330,2015,95,Math exam
776,2016,99,English exam
776,2016,91,Math exam
2910,2014,70,Math exam
2910,2016,87,English exam
1298,2016,92,English exam
2850,2016,98,English exam
16,2015,95,Math exam
16,2016,94,English exam
1971,2015,82,English exam
1971,2015,51,Math exam
1971,2015,47,Math exam
1971,2016,70,Math exam
2074,2017,87,English exam
1676,2016,95,English exam
3383,2014,83,English exam
769,2016,69,English exam
769,2016,80,English exam
1770,2015,89,English exam
3246,2016,66,English exam
3246,2017,72,English exam
2529,2016,87,English exam
3536,2016,89,English exam
2980,2016,99,English exam
3743,2015,58,Math exam
3743,2015,67,Math exam
3743,2016,91,English exam
3033,2014,83,English exam
2930,2015,37,Math exam
2930,2016,82,English exam
462,2015,90,English exam
462,2015,66,English exam
380,2015,76,English exam
91,2016,74,English exam
2098,2015,92,English exam
3646,2016,98,English exam
2979,2016,89,English exam
2849,2015,89,English exam
2077,2015,78,English exam
3997,2016,86,English exam
2175,2015,96,Math exam
2175,2016,98,English exam
2203,2016,87,English exam
1500,2015,96,English exam
1500,2015,89,Math exam
2247,2016,90,English exam
1136,2015,42,Math exam
1136,2016,83,English exam
2188,2016,85,English exam
922,2016,87,English exam
3597,2016,81,English exam
1063,2015,50,Math exam
1063,2015,41,Math exam
1063,2016,95,English exam
1063,2016,51,Math exam
2149,2015,90,English exam
1404,2015,87,English exam
2450,2015,88,English exam
304,2016,88,English exam
2720,2015,87,English exam
1053,2016,92,English exam
2778,2015,71,Math exam
2778,2016,94,English exam
3013,2015,99,Math exam
3013,2016,92,English exam
1399,2014,84,Math exam
1399,2015,89,English exam
3532,2016,92,English exam
3532,2016,93,Math exam
500,2015,83,English exam
791,2015,81,Math exam
791,2016,97,English exam
1885,2015,56,Math exam
1885,2015,46,Math exam
1885,2016,97,English exam
2180,2015,88,English exam
3110,2016,71,English exam
45,2015,83,English exam
2819,2016,92,English exam
805,2015,80,English exam
3015,2014,81,English exam
887,2016,95,English exam
3741,2015,78,English exam
3741,2015,74,English exam
317,2015,83,English exam
317,2016,85,English exam
1015,2015,85,English exam
3328,2015,86,Math exam
3328,2016,89,English exam
845,2016,95,English exam
589,2017,90,English exam
2181,2016,69,English exam
2181,2017,87,English exam
2,2016,86,English exam
863,2016,91,English exam
3824,2015,79,English exam
1753,2015,96,English exam
1753,2015,54,Math exam
1840,2014,85,English exam
1840,2015,84,Math exam
3036,2015,92,Math exam
3036,2016,97,English exam
1455,2016,86,English exam
3709,2015,85,English exam
3332,2016,89,English exam
3450,2016,76,English exam
491,2016,66,English exam
491,2016,58,English exam
2965,2015,72,English exam
2965,2016,66,English exam
2965,2016,66,English exam
2965,2017,81,English exam
81,2017,82,English exam
1785,2016,87,English exam
2161,2016,86,English exam
1214,2017,95,English exam
3840,2015,79,English exam
1871,2015,89,English exam
2685,2015,91,English exam
2163,2016,87,English exam
3204,2015,90,Math exam
3204,2016,95,English exam
2519,2014,89,English exam
2519,2015,73,Math exam
1598,2016,95,English exam
2058,2017,82,English exam
2632,2015,93,English exam
1968,2014,74,English exam
1968,2014,82,English exam
1968,2014,24,Math exam
1968,2015,35,Math exam
604,2016,97,English exam
2244,2015,81,English exam
2244,2016,87,English exam
1942,2016,90,English exam
1984,2016,66,English exam
1984,2016,61,English exam
2951,2016,86,English exam
1652,2015,89,English exam
1652,2016,86,Math exam
1488,2016,79,English exam
2386,2016,85,English exam
1956,2016,82,English exam
395,2015,89,English exam
3495,2016,90,English exam
111,2016,85,English exam
953,2015,77,Math exam
953,2016,90,English exam
2567,2017,96,English exam
695,2014,72,English exam
695,2014,66,English exam
695,2015,85,English exam
1744,2017,96,English exam
3523,2015,90,English exam
300,2015,87,English exam
614,2016,85,English exam
2080,2016,83,English exam
3559,2015,83,English exam
3290,2016,76,English exam
1743,2016,92,English exam
3044,2015,45,Math exam
3044,2015,63,Math exam
3044,2016,89,English exam
3044,2016,49,Math exam
822,2016,91,English exam
455,2017,87,English exam
2310,2016,87,English exam
3242,2016,95,English exam
2976,2016,80,English exam
2103,2015,85,English exam
2095,2015,79,English exam
2201,2015,88,English exam
2564,2015,82,English exam
1577,2015,87,English exam
1356,2016,76,English exam
1356,2017,84,English exam
2787,2016,83,English exam
1637,2015,99,English exam
1637,2015,99,Math exam
1565,2017,72,English exam
3108,2016,97,English exam
1223,2014,94,English exam
1223,2016,55,Math exam
1672,2015,55,Math exam
1672,2015,48,Math exam
1672,2016,89,English exam
2521,2016,99,English exam
2521,2016,97,Math exam
2844,2016,95,English exam
3321,2015,93,English exam
3321,2015,49,Math exam
1731,2017,98,English exam
3267,2014,81,English exam
3267,2014,87,English exam
3267,2014,58,Math exam
3267,2015,71,Math exam
123,2015,91,English exam
123,2015,63,Math exam
479,2016,94,English exam
886,2015,88,English exam
1491,2016,85,English exam
3817,2015,87,English exam
3817,2015,77,Math exam
1818,2016,80,English exam
219,2016,88,English exam
219,2016,74,English exam
2793,2015,93,Math exam
2793,2016,90,English exam
1872,2016,76,English exam
1657,2015,89,English exam
3618,2016,83,English exam
3651,2015,73,Math exam
3651,2016,97,English exam
1806,2015,91,Math exam
1806,2016,94,English exam
3981,2015,91,Math exam
3981,2016,92,English exam
476,2014,86,English exam
3275,2014,85,English exam
3275,2016,86,English exam
1362,2016,88,English exam
2411,2015,22,Math exam
2411,2016,82,English exam
3825,2016,92,English exam
3965,2016,92,English exam
3965,2016,76,English exam
3190,2015,82,Math exam
3190,2016,86,English exam
2659,2015,55,Math exam
2659,2016,92,English exam
2659,2016,69,Math exam
2600,2015,84,Math exam
2600,2016,95,English exam
2726,2015,76,Math exam
2726,2016,92,English exam
277,2015,83,English exam
2209,2016,98,English exam
493,2016,81,English exam
2984,2016,79,English exam
2164,2015,86,English exam
2518,2015,83,English exam
2518,2016,86,English exam
229,2015,85,English exam
3169,2016,96,English exam
2804,2015,96,Math exam
2804,2016,82,English exam
2383,2016,87,English exam
1623,2015,93,English exam
149,2015,55,Math exam
149,2016,86,English exam
149,2016,48,Math exam
1603,2016,86,English exam
112,2016,85,English exam
1272,2016,86,English exam
2820,2015,59,Math exam
2820,2016,95,English exam
1040,2015,92,English exam
1040,2015,81,Math exam
3525,2016,95,English exam
3537,2015,91,Math exam
3537,2016,97,English exam
418,2016,89,English exam
1422,2015,90,English exam
1422,2015,58,Math exam
361,2015,90,English exam
361,2015,34,Math exam
3695,2016,91,English exam
3473,2016,83,English exam
2940,2015,89,English exam
2603,2016,97,English exam
224,2016,90,English exam
1908,2015,92,English exam
3360,2015,82,English exam
3648,2015,85,English exam
841,2016,60,English exam
841,2017,79,English exam
3469,2016,86,English exam
1560,2013,85,English exam
1560,2013,85,English exam
1560,2015,94,English exam
550,2016,95,English exam
1590,2015,91,English exam
3596,2016,85,English exam
160,2015,73,Math exam
160,2016,95,English exam
2034,2016,28,English exam
2034,2017,94,English exam
2802,2016,72,English exam
1810,2015,85,English exam
409,2016,88,English exam
1761,2015,83,English exam
1761,2015,68,Math exam
2719,2016,91,English exam
285,2015,88,English exam
918,2015,81,English exam
3285,2015,89,English exam
3285,2015,94,Math exam
990,2015,78,English exam
1910,2016,81,English exam
221,2016,95,English exam
2093,2015,80,English exam
3405,2016,95,English exam
3977,2015,77,Math exam
3977,2016,94,English exam
267,2016,80,English exam
1433,2014,62,English exam
1433,2015,79,English exam
1433,2015,48,Math exam
2108,2015,93,English exam
3343,2014,67,English exam
3343,2015,88,English exam
1823,2015,98,Math exam
1823,2016,92,English exam
1667,2015,94,English exam
1667,2015,62,Math exam
1981,2016,76,English exam
1981,2016,74,English exam
2370,2015,90,English exam
2370,2015,93,Math exam
9,2015,86,English exam
9,2015,54,Math exam
9,2015,45,Math exam
3123,2015,64,Math exam
3123,2016,92,English exam
1337,2016,91,English exam
3518,2016,83,English exam
2936,2015,83,English exam
2936,2015,42,Math exam
1928,2016,76,English exam
2404,2016,83,English exam
768,2016,60,English exam
768,2017,79,English exam
211,2015,86,English exam
2226,2015,72,English exam
2226,2015,70,Math exam
3738,2014,87,English exam
3738,2014,57,Math exam
3738,2015,90,English exam
3738,2015,79,Math exam
967,2015,57,English exam
967,2015,52,English exam
967,2015,51,English exam
967,2016,86,English exam
1092,2015,83,Math exam
1092,2016,95,English exam
3851,2015,93,English exam
1843,2016,87,English exam
2029,2016,96,English exam
653,2014,92,English exam
3076,2015,77,Math exam
3076,2016,89,English exam
152,2015,72,English exam
1490,2015,89,English exam
1490,2015,66,Math exam
3514,2016,91,English exam
1480,2016,81,English exam
1627,2016,81,English exam
3194,2015,92,English exam
3194,2015,74,English exam
3194,2015,69,Math exam
3194,2016,69,Math exam
2833,2015,79,English exam
1296,2016,87,English exam
2220,2016,88,English exam
57,2014,85,English exam
57,2016,60,Math exam
2991,2014,53,English exam
2991,2015,83,English exam
1268,2016,86,English exam
2491,2015,89,English exam
490,2016,85,English exam
366,2015,96,English exam
366,2015,45,Math exam
659,2015,62,English exam
659,2015,70,English exam
659,2015,36,Math exam
659,2016,83,English exam
659,2016,69,English exam
1183,2016,90,English exam
3732,2015,85,English exam
461,2014,87,English exam
461,2015,91,English exam
461,2015,68,Math exam
1651,2014,86,English exam
1651,2015,90,English exam
1651,2015,59,Math exam
1651,2016,79,Math exam
1080,2016,96,English exam
2775,2014,83,English exam
2775,2014,68,English exam
3210,2016,76,English exam
2381,2015,71,Math exam
2381,2016,89,English exam
823,2015,76,English exam
1019,2015,85,English exam
1897,2015,88,Math exam
1897,2016,92,English exam
3675,2014,88,English exam
3675,2015,65,Math exam
414,2014,78,English exam
414,2014,65,English exam
414,2015,30,Math exam
1947,2014,83,Math exam
1947,2015,89,English exam
128,2016,80,English exam
2993,2015,85,English exam
783,2015,81,English exam
783,2015,70,English exam
783,2015,88,Math exam
3816,2013,71,English exam
3816,2013,75,English exam
3816,2013,74,English exam
3158,2017,88,English exam
2741,2016,85,English exam
3850,2015,90,English exam
1097,2015,65,Math exam
1097,2016,90,English exam
2656,2016,71,English exam
2615,2016,89,English exam
40,2016,85,English exam
486,2015,76,English exam
486,2015,82,Math exam
3982,2014,78,Math exam
3982,2015,90,English exam
1319,2015,81,English exam
1319,2015,37,English exam
1203,2015,96,English exam
2627,2016,91,English exam
2331,2014,79,English exam
2331,2015,58,Math exam
912,2016,96,English exam
3274,2015,78,English exam
2933,2014,95,English exam
2933,2014,63,Math exam
2933,2016,40,Math exam
1633,2014,82,English exam
1633,2015,93,English exam
1633,2015,44,Math exam
1633,2015,42,Math exam
1633,2016,76,Math exam
2983,2014,85,English exam
2983,2015,44,English exam
2983,2016,55,English exam
1617,2015,80,English exam
3595,2015,87,English exam
3595,2015,49,Math exam
1552,2015,89,English exam
1552,2015,80,Math exam
1696,2015,93,English exam
1696,2015,55,Math exam
1696,2016,47,Math exam
510,2016,91,English exam
1791,2016,94,English exam
1993,2016,89,English exam
348,2016,80,English exam
1100,2016,85,English exam
3223,2015,86,Math exam
3223,2016,89,English exam
3625,2016,88,English exam
2400,2016,89,English exam
2351,2015,60,English exam
2351,2015,31,English exam
2351,2016,69,English exam
2351,2016,76,English exam
2535,2015,80,Math exam
2535,2016,90,English exam
997,2016,83,English exam
2285,2016,82,English exam
2285,2016,89,English exam
2285,2016,83,English exam
3237,2016,80,English exam
2307,2015,70,English exam
2003,2015,92,English exam
3887,2015,87,English exam
3950,2014,89,English exam
3950,2015,83,English exam
326,2014,82,English exam
378,2016,89,English exam
2070,2016,99,English exam
2999,2016,47,English exam
2999,2016,58,English exam
2999,2017,55,English exam
3589,2015,90,English exam
3589,2015,86,Math exam
2906,2015,86,English exam
2906,2015,52,Math exam
3948,2015,86,English exam
3505,2016,76,English exam
1163,2015,86,English exam
2837,2014,91,Math exam
2837,2015,89,English exam
1982,2016,90,English exam
3936,2016,87,English exam
3478,2016,92,English exam
3901,2015,83,English exam
1501,2015,95,English exam
3399,2014,83,English exam
114,2016,91,English exam
1902,2015,76,English exam
1474,2013,73,English exam
1474,2014,83,English exam
1474,2015,44,Math exam
1973,2016,87,English exam
2462,2015,97,English exam
2462,2015,97,Math exam
120,2014,91,English exam
120,2014,93,English exam
120,2015,70,Math exam
2580,2016,88,English exam
2580,2017,84,English exam
1989,2016,91,English exam
276,2015,82,English exam
664,2015,90,English exam
664,2015,65,Math exam
1277,2016,72,English exam
1277,2017,82,English exam
1363,2014,72,English exam
1363,2015,76,English exam
1363,2017,87,English exam
151,2014,86,English exam
151,2014,94,Math exam
3097,2017,77,English exam
3676,2016,87,English exam
3963,2016,92,English exam
3909,2015,74,Math exam
3909,2016,98,English exam
2104,2014,67,English exam
2104,2015,88,English exam
1077,2013,87,English exam
1077,2013,85,English exam
1077,2013,87,English exam
1077,2013,85,English exam
3131,2015,37,English exam
3131,2015,51,English exam
3131,2015,77,Math exam
3131,2016,80,English exam
692,2016,76,English exam
3497,2015,88,English exam
3910,2015,99,English exam
3910,2015,79,Math exam
3832,2014,78,English exam
3832,2015,24,Math exam
3832,2016,87,English exam
3832,2016,79,English exam
2344,2016,86,English exam
635,2016,71,English exam
635,2017,84,English exam
1124,2015,83,English exam
1124,2015,37,Math exam
963,2015,40,Math exam
963,2016,86,English exam
2408,2014,67,English exam
2408,2016,82,English exam
2133,2014,86,English exam
2133,2014,92,Math exam
818,2015,88,English exam
3189,2015,67,English exam
3189,2015,79,English exam
3189,2015,74,English exam
1405,2015,81,English exam
274,2015,45,Math exam
274,2016,85,English exam
22,2016,89,English exam
3842,2016,83,English exam
24,2013,73,English exam
24,2013,73,English exam
24,2014,93,English exam
24,2015,97,English exam
24,2015,79,Math exam
2905,2015,81,Math exam
2905,2016,92,English exam
508,2017,99,English exam
1145,2015,94,Math exam
1145,2016,95,English exam
605,2015,79,English exam
2011,2015,94,English exam
2735,2017,79,English exam
2260,2015,87,English exam
1882,2014,86,English exam
431,2016,90,English exam
2764,2017,88,English exam
2808,2017,60,English exam
2478,2015,76,English exam
1719,2014,94,English exam
1719,2014,64,Math exam
1719,2014,74,Math exam
1583,2014,64,Math exam
1583,2014,74,Math exam
1583,2015,85,English exam
751,2015,88,English exam
3333,2015,87,English exam
3333,2015,38,Math exam
2371,2015,88,English exam
2292,2014,94,English exam
2292,2015,69,Math exam
17,2016,82,English exam
3480,2016,92,English exam
3241,2015,51,English exam
3241,2015,72,English exam
3241,2016,65,English exam
3241,2016,76,English exam
318,2015,82,English exam
3797,2014,64,Math exam
3797,2016,83,English exam
2228,2014,91,English exam
2228,2015,50,Math exam
2915,2017,77,English exam
3487,2015,90,English exam
3574,2015,88,English exam
1432,2015,94,English exam
1432,2015,81,Math exam
