unique_student_id,course_start_date,sem_desc,course_name,course_code,discipline_desc,course_type,grade_final
1123,2/1/2016,Spring 2016,Student Development LEC,SD1000,Advisory & College Prep,College-Credit,C
390,2/1/2016,Spring 2016,Student Development LEC,SD1000,Advisory & College Prep,College-Credit,B+
1283,2/1/2016,Spring 2016,Student Development LEC,SD1000,Advisory & College Prep,College-Credit,A
1427,2/1/2016,Spring 2016,Student Development LEC,SD1000,Advisory & College Prep,College-Credit,B+
2005,2/1/2016,Spring 2016,Student Development LEC,SD1000,Advisory & College Prep,College-Credit,A
2978,2/1/2016,Spring 2016,Student Development LEC,SD1000,Advisory & College Prep,College-Credit,A-
2553,2/1/2016,Spring 2016,Student Development LEC,SD1000,Advisory & College Prep,College-Credit,B
2619,2/1/2016,Spring 2016,Student Development LEC,SD1000,Advisory & College Prep,College-Credit,A
693,2/1/2016,Spring 2016,Student Development LEC,SD1000,Advisory & College Prep,College-Credit,B
3862,2/1/2016,Spring 2016,Student Development LEC,SD1000,Advisory & College Prep,College-Credit,B+
3914,2/1/2016,Spring 2016,Student Development LEC,SD1000,Advisory & College Prep,College-Credit,A-
506,2/1/2016,Spring 2016,Student Development LEC,SD1000,Advisory & College Prep,College-Credit,A+
275,2/1/2016,Spring 2016,Student Development LEC,SD1000,Advisory & College Prep,College-Credit,A
1919,2/1/2016,Spring 2016,Student Development LEC,SD1000,Advisory & College Prep,College-Credit,B+
3304,2/1/2016,Spring 2016,Student Development LEC,SD1000,Advisory & College Prep,College-Credit,A
451,2/1/2016,Spring 2016,Student Development LEC,SD1000,Advisory & College Prep,College-Credit,A+
3640,2/1/2016,Spring 2016,Student Development LEC,SD1000,Advisory & College Prep,College-Credit,A
707,2/1/2016,Spring 2016,Student Development LEC,SD1000,Advisory & College Prep,College-Credit,C+
1561,2/1/2016,Spring 2016,Student Development LEC,SD1000,Advisory & College Prep,College-Credit,F
87,2/1/2016,Spring 2016,Student Development LEC,SD1000,Advisory & College Prep,College-Credit,A-
921,2/1/2016,Spring 2016,Student Development LEC,SD1000,Advisory & College Prep,College-Credit,A-
1289,2/1/2016,Spring 2016,Student Development LEC,SD1000,Advisory & College Prep,College-Credit,A
1964,2/1/2016,Spring 2016,Student Development LEC,SD1000,Advisory & College Prep,College-Credit,A
1210,2/1/2016,Spring 2016,Student Development LEC,SD1000,Advisory & College Prep,College-Credit,C+
1591,2/1/2016,Spring 2016,Student Development LEC,SD1000,Advisory & College Prep,College-Credit,C+
1029,2/1/2016,Spring 2016,Student Development LEC,SD1000,Advisory & College Prep,College-Credit,C+
2786,2/1/2016,Spring 2016,Student Development LEC,SD1000,Advisory & College Prep,College-Credit,B
2121,2/1/2016,Spring 2016,Student Development LEC,SD1000,Advisory & College Prep,College-Credit,A
2560,2/1/2016,Spring 2016,Career Counseling LEC,SD1100,Advisory & College Prep,College-Credit,A+
234,2/1/2016,Spring 2016,Career Counseling LEC,SD1100,Advisory & College Prep,College-Credit,B-
3132,2/1/2016,Spring 2016,Career Counseling LEC,SD1100,Advisory & College Prep,College-Credit,A-
2445,2/1/2016,Spring 2016,Career Counseling LEC,SD1100,Advisory & College Prep,College-Credit,A+
671,2/1/2016,Spring 2016,Career Counseling LEC,SD1100,Advisory & College Prep,College-Credit,A+
134,2/1/2016,Spring 2016,Career Counseling LEC,SD1100,Advisory & College Prep,College-Credit,D
761,2/1/2016,Spring 2016,Career Counseling LEC,SD1100,Advisory & College Prep,College-Credit,C+
2322,2/1/2016,Spring 2016,Career Counseling LEC,SD1100,Advisory & College Prep,College-Credit,C+
835,2/1/2016,Spring 2016,Career Counseling LEC,SD1100,Advisory & College Prep,College-Credit,B
2788,2/1/2016,Spring 2016,Career Counseling LEC,SD1100,Advisory & College Prep,College-Credit,B
2174,2/1/2016,Spring 2016,Career Counseling LEC,SD1100,Advisory & College Prep,College-Credit,C
3270,2/1/2016,Spring 2016,Career Counseling LEC,SD1100,Advisory & College Prep,College-Credit,A+
3105,2/1/2016,Spring 2016,Career Counseling LEC,SD1100,Advisory & College Prep,College-Credit,C+
1797,2/1/2016,Spring 2016,Career Counseling LEC,SD1100,Advisory & College Prep,College-Credit,D
3502,2/1/2016,Spring 2016,Career Counseling LEC,SD1100,Advisory & College Prep,College-Credit,D
1186,2/1/2016,Spring 2016,Career Counseling LEC,SD1100,Advisory & College Prep,College-Credit,B-
3465,2/1/2016,Spring 2016,Career Counseling LEC,SD1100,Advisory & College Prep,College-Credit,A
3425,2/1/2016,Spring 2016,Career Counseling LEC,SD1100,Advisory & College Prep,College-Credit,B-
290,2/1/2016,Spring 2016,Career Counseling LEC,SD1100,Advisory & College Prep,College-Credit,A+
2571,2/1/2016,Spring 2016,Career Counseling LEC,SD1100,Advisory & College Prep,College-Credit,A
2718,2/1/2016,Spring 2016,Career Counseling LEC,SD1100,Advisory & College Prep,College-Credit,C
1381,2/1/2016,Spring 2016,Career Counseling LEC,SD1100,Advisory & College Prep,College-Credit,B
2488,2/1/2016,Spring 2016,Career Counseling LEC,SD1100,Advisory & College Prep,College-Credit,A+
1579,2/1/2016,Spring 2016,Career Counseling LEC,SD1100,Advisory & College Prep,College-Credit,A
1630,2/1/2016,Spring 2016,Career Counseling LEC,SD1100,Advisory & College Prep,College-Credit,A+
360,2/1/2016,Spring 2016,Career Counseling LEC,SD1100,Advisory & College Prep,College-Credit,A+
3462,2/1/2016,Spring 2016,Career Counseling LEC,SD1100,Advisory & College Prep,College-Credit,A+
3500,2/1/2016,Spring 2016,Career Counseling LEC,SD1100,Advisory & College Prep,College-Credit,INC
2055,2/1/2016,Spring 2016,Career Counseling LEC,SD1100,Advisory & College Prep,College-Credit,A+
237,2/1/2016,Spring 2016,Career Counseling LEC,SD1100,Advisory & College Prep,College-Credit,A+
525,2/1/2016,Spring 2016,Career Counseling LEC,SD1100,Advisory & College Prep,College-Credit,A-
3578,2/1/2016,Spring 2016,Career Counseling LEC,SD1100,Advisory & College Prep,College-Credit,A
830,2/1/2016,Spring 2016,Career Counseling LEC,SD1100,Advisory & College Prep,College-Credit,A+
3219,2/1/2016,Spring 2016,Career Counseling LEC,SD1100,Advisory & College Prep,College-Credit,A+
1038,2/1/2016,Spring 2016,Career Counseling LEC,SD1100,Advisory & College Prep,College-Credit,A+
232,2/1/2016,Spring 2016,Career Counseling LEC,SD1100,Advisory & College Prep,College-Credit,A+
2228,2/1/2016,Spring 2016,Career Counseling LEC,SD1100,Advisory & College Prep,College-Credit,A-
453,2/1/2016,Spring 2016,Career Counseling LEC,SD1100,Advisory & College Prep,College-Credit,B+
2407,2/1/2016,Spring 2016,Career Counseling LEC,SD1100,Advisory & College Prep,College-Credit,A-
3888,2/1/2016,Spring 2016,Career Counseling LEC,SD1100,Advisory & College Prep,College-Credit,A-
35,2/1/2016,Spring 2016,Career Counseling LEC,SD1100,Advisory & College Prep,College-Credit,A-
443,2/1/2016,Spring 2016,Career Counseling LEC,SD1100,Advisory & College Prep,College-Credit,A
2524,2/1/2016,Spring 2016,Career Counseling LEC,SD1100,Advisory & College Prep,College-Credit,B+
1302,2/1/2016,Spring 2016,Career Counseling LEC,SD1100,Advisory & College Prep,College-Credit,A+
1123,2/1/2016,Spring 2016,Career Counseling LEC,SD1100,Advisory & College Prep,College-Credit,B
390,2/1/2016,Spring 2016,Career Counseling LEC,SD1100,Advisory & College Prep,College-Credit,A
1283,2/1/2016,Spring 2016,Career Counseling LEC,SD1100,Advisory & College Prep,College-Credit,A
1427,2/1/2016,Spring 2016,Career Counseling LEC,SD1100,Advisory & College Prep,College-Credit,A
2005,2/1/2016,Spring 2016,Career Counseling LEC,SD1100,Advisory & College Prep,College-Credit,A
2978,2/1/2016,Spring 2016,Career Counseling LEC,SD1100,Advisory & College Prep,College-Credit,A-
2553,2/1/2016,Spring 2016,Career Counseling LEC,SD1100,Advisory & College Prep,College-Credit,A-
2619,2/1/2016,Spring 2016,Career Counseling LEC,SD1100,Advisory & College Prep,College-Credit,A-
693,2/1/2016,Spring 2016,Career Counseling LEC,SD1100,Advisory & College Prep,College-Credit,B
3862,2/1/2016,Spring 2016,Career Counseling LEC,SD1100,Advisory & College Prep,College-Credit,A-
3914,2/1/2016,Spring 2016,Career Counseling LEC,SD1100,Advisory & College Prep,College-Credit,B+
506,2/1/2016,Spring 2016,Career Counseling LEC,SD1100,Advisory & College Prep,College-Credit,A
275,2/1/2016,Spring 2016,Career Counseling LEC,SD1100,Advisory & College Prep,College-Credit,B+
1919,2/1/2016,Spring 2016,Career Counseling LEC,SD1100,Advisory & College Prep,College-Credit,A
3304,2/1/2016,Spring 2016,Career Counseling LEC,SD1100,Advisory & College Prep,College-Credit,A+
451,2/1/2016,Spring 2016,Career Counseling LEC,SD1100,Advisory & College Prep,College-Credit,A+
3640,2/1/2016,Spring 2016,Career Counseling LEC,SD1100,Advisory & College Prep,College-Credit,A
707,2/1/2016,Spring 2016,Career Counseling LEC,SD1100,Advisory & College Prep,College-Credit,B
1561,2/1/2016,Spring 2016,Career Counseling LEC,SD1100,Advisory & College Prep,College-Credit,D
87,2/1/2016,Spring 2016,Career Counseling LEC,SD1100,Advisory & College Prep,College-Credit,A-
921,2/1/2016,Spring 2016,Career Counseling LEC,SD1100,Advisory & College Prep,College-Credit,A-
1289,2/1/2016,Spring 2016,Career Counseling LEC,SD1100,Advisory & College Prep,College-Credit,A
1964,2/1/2016,Spring 2016,Career Counseling LEC,SD1100,Advisory & College Prep,College-Credit,A
1029,2/1/2016,Spring 2016,Career Counseling LEC,SD1100,Advisory & College Prep,College-Credit,B+
2786,2/1/2016,Spring 2016,Career Counseling LEC,SD1100,Advisory & College Prep,College-Credit,A
1210,2/1/2016,Spring 2016,Career Counseling LEC,SD1100,Advisory & College Prep,College-Credit,C
1591,2/1/2016,Spring 2016,Career Counseling LEC,SD1100,Advisory & College Prep,College-Credit,C
2121,2/1/2016,Spring 2016,Career Counseling LEC,SD1100,Advisory & College Prep,College-Credit,A
3219,7/1/2016,Summer 2016,Intro To Earth Science LEC,EPS3800,Natural Sciences,College-Credit,A
2004,7/1/2016,Summer 2016,Intro To Earth Science LEC,EPS3800,Natural Sciences,College-Credit,A-
2577,7/1/2016,Summer 2016,Intro To Earth Science LEC,EPS3800,Natural Sciences,College-Credit,A
1934,7/1/2016,Summer 2016,Intro To Earth Science LEC,EPS3800,Natural Sciences,College-Credit,F
3391,7/1/2016,Summer 2016,Seamanship LEC,MT3000,Unknown,College-Credit,A
2786,7/1/2016,Summer 2016,Seamanship LEC,MT3000,Unknown,College-Credit,B
1029,9/1/2016,Fall 2016,Intro To Business LEC,BA1000,Business Administration & Tech,College-Credit,B+
3465,9/1/2016,Fall 2016,Intro To Business LEC,BA1000,Business Administration & Tech,College-Credit,A+
328,9/1/2016,Fall 2016,Intro To Business LEC,BA1000,Business Administration & Tech,College-Credit,A-
1874,9/1/2016,Fall 2016,Intro To Business LEC,BA1000,Business Administration & Tech,College-Credit,B
837,9/1/2016,Fall 2016,Intro To Business LEC,BA1000,Business Administration & Tech,College-Credit,A+
2825,9/1/2016,Fall 2016,Intro To Business LEC,BA1000,Business Administration & Tech,College-Credit,A+
486,9/1/2016,Fall 2016,Intro To Business LEC,BA1000,Business Administration & Tech,College-Credit,A+
1827,9/1/2016,Fall 2016,Intro To Business LEC,BA1000,Business Administration & Tech,College-Credit,C
3173,9/1/2016,Fall 2016,Intro To Business LEC,BA1000,Business Administration & Tech,College-Credit,A
2099,9/1/2016,Fall 2016,Intro To Business LEC,BA1000,Business Administration & Tech,College-Credit,A+
3830,9/1/2016,Fall 2016,Intro To Business LEC,BA1000,Business Administration & Tech,College-Credit,A-
2189,9/1/2016,Fall 2016,Intro To Business LEC,BA1000,Business Administration & Tech,College-Credit,B-
2651,9/1/2016,Fall 2016,Intro To Business LEC,BA1000,Business Administration & Tech,College-Credit,A
2608,9/1/2016,Fall 2016,Intro To Business LEC,BA1000,Business Administration & Tech,College-Credit,A-
3519,9/1/2016,Fall 2016,Intro To Business LEC,BA1000,Business Administration & Tech,College-Credit,B
3594,9/1/2016,Fall 2016,Intro To Business LEC,BA1000,Business Administration & Tech,College-Credit,B
2557,9/1/2016,Fall 2016,Intro To Business LEC,BA1000,Business Administration & Tech,College-Credit,A
1812,9/1/2016,Fall 2016,Intro To Business LEC,BA1000,Business Administration & Tech,College-Credit,A
2743,9/1/2016,Fall 2016,Intro To Business LEC,BA1000,Business Administration & Tech,College-Credit,A+
815,9/1/2016,Fall 2016,Intro To Business LEC,BA1000,Business Administration & Tech,College-Credit,A+
175,9/1/2016,Fall 2016,Intro To Business LEC,BA1000,Business Administration & Tech,College-Credit,B
428,9/1/2016,Fall 2016,Intro To Business LEC,BA1000,Business Administration & Tech,College-Credit,A
3702,9/1/2016,Fall 2016,Intro To Business LEC,BA1000,Business Administration & Tech,College-Credit,A
1586,9/1/2016,Fall 2016,Intro To Business LEC,BA1000,Business Administration & Tech,College-Credit,A
2647,9/1/2016,Fall 2016,Intro To Business LEC,BA1000,Business Administration & Tech,College-Credit,A
3454,9/1/2016,Fall 2016,Intro To Business LEC,BA1000,Business Administration & Tech,College-Credit,A+
3759,9/1/2016,Fall 2016,Intro To Business LEC,BA1000,Business Administration & Tech,College-Credit,B+
3651,9/1/2016,Fall 2016,Intro To Business LEC,BA1000,Business Administration & Tech,College-Credit,B+
3000,9/1/2016,Fall 2016,Intro To Business LEC,BA1000,Business Administration & Tech,College-Credit,B+
53,9/1/2016,Fall 2016,Intro To Business LEC,BA1000,Business Administration & Tech,College-Credit,A-
3961,9/1/2016,Fall 2016,Intro To Business LEC,BA1000,Business Administration & Tech,College-Credit,A
638,9/1/2016,Fall 2016,Intro To Business LEC,BA1000,Business Administration & Tech,College-Credit,A+
3304,9/1/2016,Fall 2016,Intro To Business LEC,BA1000,Business Administration & Tech,College-Credit,A-
2837,9/1/2016,Fall 2016,Intro To Business LEC,BA1000,Business Administration & Tech,College-Credit,A
4,9/1/2016,Fall 2016,Intro To Business LEC,BA1000,Business Administration & Tech,College-Credit,A-
3539,9/1/2016,Fall 2016,Intro To Business LEC,BA1000,Business Administration & Tech,College-Credit,C-
2718,9/1/2016,Fall 2016,Intro Comp Concepts LEC,BA6000,Business Administration & Tech,College-Credit,B
1332,9/1/2016,Fall 2016,Intro Comp Concepts LEC,BA6000,Business Administration & Tech,College-Credit,B+
3276,9/1/2016,Fall 2016,Intro Comp Concepts LEC,BA6000,Business Administration & Tech,College-Credit,A
3425,9/1/2016,Fall 2016,Intro Comp Concepts LEC,BA6000,Business Administration & Tech,College-Credit,B
3451,9/1/2016,Fall 2016,Intro Comp Concepts LEC,BA6000,Business Administration & Tech,College-Credit,A
1957,9/1/2016,Fall 2016,Intro Comp Concepts LEC,BA6000,Business Administration & Tech,College-Credit,A
1287,9/1/2016,Fall 2016,Intro Comp Concepts LEC,BA6000,Business Administration & Tech,College-Credit,A
2588,9/1/2016,Fall 2016,Intro Comp Concepts LEC,BA6000,Business Administration & Tech,College-Credit,A
2602,9/1/2016,Fall 2016,Intro Comp Concepts LEC,BA6000,Business Administration & Tech,College-Credit,A
843,9/1/2016,Fall 2016,Intro Comp Concepts LEC,BA6000,Business Administration & Tech,College-Credit,A
1281,9/1/2016,Fall 2016,Intro Comp Concepts LEC,BA6000,Business Administration & Tech,College-Credit,A
3486,9/1/2016,Fall 2016,Intro Comp Concepts LEC,BA6000,Business Administration & Tech,College-Credit,A
830,9/1/2016,Fall 2016,Intro Comp Concepts LEC,BA6000,Business Administration & Tech,College-Credit,A+
633,9/1/2016,Fall 2016,Intro Comp Concepts LEC,BA6000,Business Administration & Tech,College-Credit,B
1353,9/1/2016,Fall 2016,Intro Comp Concepts LEC,BA6000,Business Administration & Tech,College-Credit,A-
3500,9/1/2016,Fall 2016,Intro Comp Concepts LEC,BA6000,Business Administration & Tech,College-Credit,A+
1720,9/1/2016,Fall 2016,Intro Comp Concepts LEC,BA6000,Business Administration & Tech,College-Credit,A
2471,9/1/2016,Fall 2016,Intro Comp Concepts LEC,BA6000,Business Administration & Tech,College-Credit,A+
1336,9/1/2016,Fall 2016,Intro Comp Concepts LEC,BA6000,Business Administration & Tech,College-Credit,B
2621,9/1/2016,Fall 2016,Conducting Research LEC,BEH7100,Social Sciences,College-Credit,A-
2531,9/1/2016,Fall 2016,Conducting Research LEC,BEH7100,Social Sciences,College-Credit,B+
2389,9/1/2016,Fall 2016,Conducting Research LEC,BEH7100,Social Sciences,College-Credit,A-
1385,9/1/2016,Fall 2016,Conducting Research LEC,BEH7100,Social Sciences,College-Credit,B
3657,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,A-
3429,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,W
3472,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,A
3813,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,A-
3892,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,B+
2295,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,B+
1448,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,B+
234,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,B
1683,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,A-
2174,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,C
3105,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,B
134,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,C
1252,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,A-
1186,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,C+
677,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,B-
2414,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,B-
3028,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,C+
809,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,A
2904,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,A
778,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,C
1630,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,B
360,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,B-
3163,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,A+
1012,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,A+
3684,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,A+
1909,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,A
802,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,A-
2090,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,A
506,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,A
742,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,A-
2553,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,B
3470,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,B+
1166,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,A
3357,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,B+
453,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,B-
1283,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,A-
3261,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,B+
716,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,B
660,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,A+
1302,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,B+
1123,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,B
390,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,A
3054,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,A
616,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,A
1426,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,A-
501,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,A
2600,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,A
2890,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,B
1257,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,A
2590,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,A
131,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,A+
3090,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,A
95,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,A
2700,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,A
748,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,A
1844,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,B
1742,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,C
2338,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,C+
236,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,C+
2574,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,C+
1815,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,B
275,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,A-
1224,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,B+
1597,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,B
3606,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,A-
926,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,B-
475,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,A+
1911,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,A
2001,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,A
3765,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,A
92,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,A-
290,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,A-
2653,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,A-
2571,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,A-
3679,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,A
3254,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,FIN
516,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,A-
708,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,B-
651,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,B+
910,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,C
3212,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,C+
3621,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,B+
916,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,A+
3725,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,A-
3219,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,A+
1820,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,A+
3352,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,A
1038,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,B+
232,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,A
1495,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,B+
1193,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,A
3041,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,B-
7,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,B+
1594,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,A
1130,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,A
2785,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,A
3803,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,A-
3433,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,A-
1210,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,B
2666,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,B+
1591,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,C+
2408,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,B
1519,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,A-
2444,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,A-
166,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,A
19,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,A-
3399,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,A
2331,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,A-
876,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,B
3188,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,W
2086,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,B
3462,9/1/2016,Fall 2016,Indiv His/Her World LEC,BSS100,Social Sciences,College-Credit,C+
